时间,城市,确诊人数,疑似病例,死亡人数,治愈人数
2020/02/03 18:14,潜江,44,0,1,0
2020/02/03 18:14,神农架林区,10,0,0,2
2020/02/03 18:04,武汉,6384,0,313,228
2020/02/03 18:04,黄冈,1422,0,19,32
2020/02/03 18:04,孝感,1120,0,17,2
2020/02/03 18:04,随州,641,0,6,3
2020/02/03 18:04,襄阳,632,0,1,1
2020/02/03 18:04,荆州,613,0,7,6
2020/02/03 18:04,宜昌,452,0,3,2
2020/02/03 18:04,黄石,405,0,2,8
2020/02/03 18:04,荆门,400,0,14,6
2020/02/03 18:04,咸宁,348,0,0,1
2020/02/03 18:04,鄂州,332,0,18,2
2020/02/03 18:04,十堰,291,0,0,2
2020/02/03 18:04,仙桃,188,0,3,0
2020/02/03 18:04,恩施州,123,0,0,5
2020/02/03 18:04,天门,117,0,10,0
2020/02/03 18:04,潜江,44,0,1,0
2020/02/03 18:04,神农架林区,10,0,0,2
2020/02/03 08:32,武汉,5142,0,265,228
2020/02/03 08:32,黄冈,1246,0,17,32
2020/02/03 08:32,孝感,918,0,14,2
2020/02/03 08:32,襄阳,548,0,0,1
2020/02/03 08:32,荆州,499,0,6,6
2020/02/03 08:32,随州,458,0,5,3
2020/02/03 08:32,宜昌,392,0,1,2
2020/02/03 08:32,荆门,345,0,11,6
2020/02/03 08:32,黄石,334,0,2,8
2020/02/03 08:32,鄂州,306,0,15,2
2020/02/03 08:32,咸宁,296,0,0,1
2020/02/03 08:32,十堰,256,0,0,2
2020/02/03 08:32,仙桃,169,0,3,0
2020/02/03 08:32,天门,115,0,10,0
2020/02/03 08:32,恩施州,111,0,0,5
2020/02/03 08:32,潜江,35,0,1,0
2020/02/03 08:32,神农架林区,7,0,0,2
2020/02/03 08:21,武汉,5142,0,265,228
2020/02/03 08:21,黄冈,1246,0,17,32
2020/02/03 08:21,孝感,918,0,14,2
2020/02/03 08:21,襄阳,548,0,0,1
2020/02/03 08:21,荆州,499,0,6,6
2020/02/03 08:21,随州,458,0,5,3
2020/02/03 08:21,宜昌,392,0,1,1
2020/02/03 08:21,荆门,345,0,11,6
2020/02/03 08:21,黄石,334,0,2,8
2020/02/03 08:21,鄂州,306,0,15,2
2020/02/03 08:21,咸宁,296,0,0,1
2020/02/03 08:21,十堰,256,0,0,2
2020/02/03 08:21,仙桃,169,0,3,0
2020/02/03 08:21,天门,115,0,10,0
2020/02/03 08:21,恩施州,111,0,0,5
2020/02/03 08:21,潜江,35,0,1,0
2020/02/03 08:21,神农架林区,7,0,0,2
2020/02/03 08:19,武汉,5142,0,265,228
2020/02/03 08:19,黄冈,1246,0,17,32
2020/02/03 08:19,孝感,918,0,14,2
2020/02/03 08:19,襄阳,548,0,0,0
2020/02/03 08:19,荆州,499,0,6,6
2020/02/03 08:19,随州,458,0,5,3
2020/02/03 08:19,宜昌,392,0,1,1
2020/02/03 08:19,荆门,345,0,11,6
2020/02/03 08:19,黄石,334,0,2,8
2020/02/03 08:19,鄂州,306,0,15,2
2020/02/03 08:19,咸宁,296,0,0,1
2020/02/03 08:19,十堰,256,0,0,2
2020/02/03 08:19,仙桃,169,0,3,0
2020/02/03 08:19,天门,115,0,10,0
2020/02/03 08:19,恩施州,111,0,0,5
2020/02/03 08:19,潜江,35,0,1,0
2020/02/03 08:19,神农架林区,7,0,0,2
2020/02/03 03:00,武汉,5142,0,265,228
2020/02/03 03:00,黄冈,1246,0,17,32
2020/02/03 03:00,孝感,918,0,14,2
2020/02/03 03:00,襄阳,548,0,0,0
2020/02/03 03:00,荆州,499,0,6,4
2020/02/03 03:00,随州,458,0,5,3
2020/02/03 03:00,宜昌,392,0,1,1
2020/02/03 03:00,荆门,345,0,11,6
2020/02/03 03:00,黄石,334,0,2,8
2020/02/03 03:00,鄂州,306,0,15,2
2020/02/03 03:00,咸宁,296,0,0,1
2020/02/03 03:00,十堰,256,0,0,2
2020/02/03 03:00,仙桃,169,0,3,0
2020/02/03 03:00,天门,115,0,10,0
2020/02/03 03:00,恩施州,111,0,0,4
2020/02/03 03:00,潜江,35,0,1,0
2020/02/03 03:00,神农架林区,7,0,0,2
2020/02/03 02:58,武汉,5142,0,265,228
2020/02/03 02:58,黄冈,1246,0,17,32
2020/02/03 02:58,孝感,918,0,14,2
2020/02/03 02:58,襄阳,548,0,0,0
2020/02/03 02:58,荆州,499,0,6,4
2020/02/03 02:58,随州,458,0,5,3
2020/02/03 02:58,宜昌,392,0,1,1
2020/02/03 02:58,荆门,345,0,11,6
2020/02/03 02:58,黄石,334,0,2,8
2020/02/03 02:58,鄂州,306,0,15,2
2020/02/03 02:58,咸宁,296,0,0,1
2020/02/03 02:58,十堰,256,0,0,2
2020/02/03 02:58,仙桃,169,0,3,0
2020/02/03 02:58,天门,115,0,10,0
2020/02/03 02:58,恩施州,111,0,0,4
2020/02/03 02:58,潜江,35,0,1,0
2020/02/03 02:58,神农架林区,7,0,0,2
2020/02/02 20:28,武汉,5142,0,265,228
2020/02/02 20:28,黄冈,1246,0,17,32
2020/02/02 20:28,孝感,918,0,14,2
2020/02/02 20:28,襄阳,548,0,0,0
2020/02/02 20:28,荆州,499,0,6,4
2020/02/02 20:28,随州,458,0,5,3
2020/02/02 20:28,宜昌,392,0,1,1
2020/02/02 20:28,荆门,345,0,11,6
2020/02/02 20:28,黄石,334,0,2,8
2020/02/02 20:28,鄂州,306,0,15,2
2020/02/02 20:28,咸宁,296,0,0,1
2020/02/02 20:28,十堰,256,0,0,1
2020/02/02 20:28,仙桃,169,0,3,0
2020/02/02 20:28,天门,115,0,10,0
2020/02/02 20:28,恩施州,111,0,0,4
2020/02/02 20:28,潜江,35,0,1,0
2020/02/02 20:28,神农架林区,7,0,0,2
2020/02/02 07:50,武汉,4109,0,224,175
2020/02/02 07:50,黄冈,1002,0,15,27
2020/02/02 07:50,孝感,749,0,14,2
2020/02/02 07:50,襄阳,441,0,0,0
2020/02/02 07:50,随州,384,0,3,3
2020/02/02 07:50,宜昌,353,0,1,0
2020/02/02 07:50,荆州,333,0,4,4
2020/02/02 07:50,荆门,329,0,7,3
2020/02/02 07:50,鄂州,278,0,13,2
2020/02/02 07:50,黄石,252,0,2,8
2020/02/02 07:50,咸宁,246,0,0,1
2020/02/02 07:50,十堰,212,0,0,1
2020/02/02 07:50,仙桃,140,0,3,0
2020/02/02 07:50,恩施州,105,0,0,4
2020/02/02 07:50,天门,99,0,7,0
2020/02/02 07:50,潜江,35,0,1,0
2020/02/02 07:50,神农架林区,7,0,0,2
2020/02/02 07:47,武汉,4109,0,224,175
2020/02/02 07:47,黄冈,1002,0,15,27
2020/02/02 07:47,孝感,749,0,14,2
2020/02/02 07:47,襄阳,441,0,0,0
2020/02/02 07:47,随州,384,0,3,3
2020/02/02 07:47,宜昌,353,0,1,0
2020/02/02 07:47,荆州,333,0,4,4
2020/02/02 07:47,荆门,329,0,7,3
2020/02/02 07:47,鄂州,278,0,13,0
2020/02/02 07:47,黄石,252,0,2,8
2020/02/02 07:47,咸宁,246,0,0,1
2020/02/02 07:47,十堰,212,0,0,0
2020/02/02 07:47,仙桃,140,0,3,0
2020/02/02 07:47,恩施州,105,0,0,1
2020/02/02 07:47,天门,99,0,7,0
2020/02/02 07:47,潜江,35,0,1,0
2020/02/02 07:47,神农架林区,7,0,0,2
2020/02/02 07:32,武汉,4109,0,224,175
2020/02/02 07:32,黄冈,1002,0,15,27
2020/02/02 07:32,孝感,749,0,14,2
2020/02/02 07:32,襄阳,441,0,0,0
2020/02/02 07:32,随州,384,0,3,3
2020/02/02 07:32,宜昌,353,0,1,0
2020/02/02 07:32,荆州,333,0,4,4
2020/02/02 07:32,荆门,329,0,7,3
2020/02/02 07:32,鄂州,278,0,13,0
2020/02/02 07:32,黄石,252,0,2,8
2020/02/02 07:32,咸宁,246,0,0,1
2020/02/02 07:32,十堰,212,0,0,0
2020/02/02 07:32,仙桃,140,0,3,0
2020/02/02 07:32,恩施州,105,0,0,1
2020/02/02 07:32,天门,99,0,7,0
2020/02/02 07:32,潜江,35,0,1,0
2020/02/02 07:32,神农架林区,7,0,0,2
2020/02/02 07:30,武汉,4109,0,224,175
2020/02/02 07:30,黄冈,1002,0,15,27
2020/02/02 07:30,孝感,749,0,14,2
2020/02/02 07:30,襄阳,441,0,0,0
2020/02/02 07:30,随州,384,0,3,3
2020/02/02 07:30,宜昌,353,0,1,0
2020/02/02 07:30,荆州,333,0,4,4
2020/02/02 07:30,荆门,329,0,7,3
2020/02/02 07:30,鄂州,278,0,13,0
2020/02/02 07:30,黄石,252,0,2,1
2020/02/02 07:30,咸宁,246,0,0,1
2020/02/02 07:30,十堰,212,0,0,0
2020/02/02 07:30,仙桃,140,0,3,0
2020/02/02 07:30,恩施州,105,0,0,1
2020/02/02 07:30,天门,99,0,7,0
2020/02/02 07:30,潜江,35,0,1,0
2020/02/02 07:30,神农架林区,7,0,0,2
2020/02/02 07:28,武汉,4109,0,224,175
2020/02/02 07:28,黄冈,1002,0,15,27
2020/02/02 07:28,孝感,749,0,14,2
2020/02/02 07:28,襄阳,441,0,0,0
2020/02/02 07:28,随州,384,0,3,3
2020/02/02 07:28,宜昌,353,0,1,0
2020/02/02 07:28,荆州,333,0,4,2
2020/02/02 07:28,荆门,329,0,7,3
2020/02/02 07:28,鄂州,278,0,13,0
2020/02/02 07:28,黄石,252,0,2,1
2020/02/02 07:28,咸宁,246,0,0,1
2020/02/02 07:28,十堰,212,0,0,0
2020/02/02 07:28,仙桃,140,0,3,0
2020/02/02 07:28,恩施州,105,0,0,1
2020/02/02 07:28,天门,99,0,7,0
2020/02/02 07:28,潜江,35,0,1,0
2020/02/02 07:28,神农架林区,7,0,0,2
2020/02/02 05:25,武汉,4109,0,224,175
2020/02/02 05:25,黄冈,1002,0,15,27
2020/02/02 05:25,孝感,749,0,14,2
2020/02/02 05:25,襄阳,441,0,0,0
2020/02/02 05:25,随州,384,0,3,3
2020/02/02 05:25,宜昌,353,0,1,0
2020/02/02 05:25,荆州,333,0,4,2
2020/02/02 05:25,荆门,329,0,7,3
2020/02/02 05:25,鄂州,278,0,13,0
2020/02/02 05:25,黄石,252,0,2,1
2020/02/02 05:25,咸宁,246,0,0,1
2020/02/02 05:25,十堰,212,0,0,0
2020/02/02 05:25,仙桃,140,0,3,0
2020/02/02 05:25,恩施州,105,0,0,1
2020/02/02 05:25,天门,99,0,7,0
2020/02/02 05:25,潜江,35,0,1,0
2020/02/02 05:25,神农架林区,7,0,0,2
2020/02/02 05:24,武汉,4109,0,224,175
2020/02/02 05:24,黄冈,1002,0,15,27
2020/02/02 05:24,孝感,749,0,14,2
2020/02/02 05:24,襄阳,441,0,0,0
2020/02/02 05:24,随州,384,0,3,3
2020/02/02 05:24,宜昌,353,0,1,0
2020/02/02 05:24,荆州,333,0,4,2
2020/02/02 05:24,荆门,329,0,7,3
2020/02/02 05:24,鄂州,278,0,13,0
2020/02/02 05:24,黄石,252,0,2,1
2020/02/02 05:24,咸宁,246,0,0,1
2020/02/02 05:24,十堰,212,0,0,0
2020/02/02 05:24,仙桃,140,0,3,0
2020/02/02 05:24,恩施州,105,0,0,1
2020/02/02 05:24,天门,99,0,7,0
2020/02/02 05:24,潜江,35,0,1,0
2020/02/02 05:24,神农架林区,7,0,0,2
2020/02/02 05:23,武汉,4109,0,224,252
2020/02/02 05:23,黄冈,1002,0,15,27
2020/02/02 05:23,孝感,749,0,14,2
2020/02/02 05:23,襄阳,441,0,0,0
2020/02/02 05:23,随州,384,0,3,3
2020/02/02 05:23,宜昌,353,0,1,0
2020/02/02 05:23,荆州,333,0,4,2
2020/02/02 05:23,荆门,329,0,7,3
2020/02/02 05:23,鄂州,278,0,13,0
2020/02/02 05:23,黄石,252,0,2,1
2020/02/02 05:23,咸宁,246,0,0,1
2020/02/02 05:23,十堰,212,0,0,0
2020/02/02 05:23,仙桃,140,0,3,0
2020/02/02 05:23,恩施州,105,0,0,1
2020/02/02 05:23,天门,99,0,7,0
2020/02/02 05:23,潜江,35,0,1,0
2020/02/02 05:23,神农架林区,7,0,0,2
2020/02/01 22:07,武汉,4109,0,224,138
2020/02/01 22:07,黄冈,1002,0,15,27
2020/02/01 22:07,孝感,749,0,14,2
2020/02/01 22:07,襄阳,441,0,0,0
2020/02/01 22:07,随州,384,0,3,3
2020/02/01 22:07,宜昌,353,0,1,0
2020/02/01 22:07,荆州,333,0,4,2
2020/02/01 22:07,荆门,329,0,7,3
2020/02/01 22:07,鄂州,278,0,13,0
2020/02/01 22:07,黄石,252,0,2,1
2020/02/01 22:07,咸宁,246,0,0,1
2020/02/01 22:07,十堰,212,0,0,0
2020/02/01 22:07,仙桃,140,0,3,0
2020/02/01 22:07,恩施州,105,0,0,1
2020/02/01 22:07,天门,99,0,7,0
2020/02/01 22:07,潜江,35,0,1,0
2020/02/01 22:07,神农架林区,7,0,0,2
2020/02/01 18:42,武汉,4109,0,224,138
2020/02/01 18:42,黄冈,1002,0,15,27
2020/02/01 18:42,孝感,749,0,14,2
2020/02/01 18:42,襄阳,441,0,0,0
2020/02/01 18:42,随州,384,0,3,3
2020/02/01 18:42,宜昌,353,0,1,0
2020/02/01 18:42,荆州,333,0,4,2
2020/02/01 18:42,荆门,329,0,7,3
2020/02/01 18:42,鄂州,278,0,13,0
2020/02/01 18:42,黄石,252,0,2,1
2020/02/01 18:42,咸宁,246,0,0,1
2020/02/01 18:42,十堰,212,0,0,0
2020/02/01 18:42,仙桃,140,0,3,0
2020/02/01 18:42,恩施州,105,0,0,1
2020/02/01 18:42,天门,99,0,7,0
2020/02/01 18:42,潜江,35,0,1,0
2020/02/01 18:42,神农架林区,7,0,0,2
2020/02/01 18:42,未知地区,0,0,0,35
2020/02/01 18:28,武汉,4109,0,224,138
2020/02/01 18:28,黄冈,1002,0,15,27
2020/02/01 18:28,孝感,749,0,14,2
2020/02/01 18:28,襄阳,441,0,0,0
2020/02/01 18:28,随州,384,0,3,3
2020/02/01 18:28,宜昌,353,0,1,0
2020/02/01 18:28,荆州,333,0,4,2
2020/02/01 18:28,荆门,329,0,7,3
2020/02/01 18:28,鄂州,278,0,13,0
2020/02/01 18:28,黄石,252,0,2,2
2020/02/01 18:28,咸宁,246,0,0,1
2020/02/01 18:28,十堰,212,0,0,0
2020/02/01 18:28,仙桃,140,0,3,0
2020/02/01 18:28,恩施州,105,0,0,2
2020/02/01 18:28,天门,99,0,7,0
2020/02/01 18:28,潜江,35,0,1,0
2020/02/01 18:28,神农架林区,7,0,0,2
2020/02/01 18:28,未知地区,0,0,0,33
2020/02/01 06:49,武汉,3215,0,192,106
2020/02/01 06:49,黄冈,726,0,14,17
2020/02/01 06:49,孝感,628,0,12,2
2020/02/01 06:49,襄阳,347,0,0,0
2020/02/01 06:49,随州,304,0,1,0
2020/02/01 06:49,荆州,287,0,4,2
2020/02/01 06:49,宜昌,276,0,1,0
2020/02/01 06:49,荆门,251,0,5,1
2020/02/01 06:49,鄂州,227,0,9,0
2020/02/01 06:49,黄石,209,0,2,1
2020/02/01 06:49,咸宁,206,0,0,1
2020/02/01 06:49,十堰,177,0,0,0
2020/02/01 06:49,仙桃,97,0,1,0
2020/02/01 06:49,恩施州,87,0,0,1
2020/02/01 06:49,天门,82,0,7,0
2020/02/01 06:49,潜江,27,0,1,0
2020/02/01 06:49,神农架林区,7,0,0,2
2020/02/01 06:46,武汉,3215,0,192,106
2020/02/01 06:46,黄冈,726,0,14,17
2020/02/01 06:46,孝感,628,0,12,2
2020/02/01 06:46,襄阳,347,0,0,0
2020/02/01 06:46,随州,304,0,1,0
2020/02/01 06:46,荆州,287,0,4,2
2020/02/01 06:46,宜昌,276,0,1,0
2020/02/01 06:46,荆门,251,0,5,1
2020/02/01 06:46,鄂州,227,0,9,0
2020/02/01 06:46,黄石,209,0,2,1
2020/02/01 06:46,咸宁,206,0,0,1
2020/02/01 06:46,十堰,177,0,0,0
2020/02/01 06:46,仙桃,97,0,1,0
2020/02/01 06:46,恩施州,87,0,0,0
2020/02/01 06:46,天门,82,0,7,0
2020/02/01 06:46,潜江,27,0,1,0
2020/02/01 06:46,神农架林区,7,0,0,2
2020/02/01 06:43,武汉,3215,0,192,106
2020/02/01 06:43,黄冈,726,0,14,17
2020/02/01 06:43,孝感,628,0,12,2
2020/02/01 06:43,襄阳,347,0,0,0
2020/02/01 06:43,随州,304,0,1,0
2020/02/01 06:43,荆州,287,0,4,2
2020/02/01 06:43,宜昌,276,0,1,0
2020/02/01 06:43,荆门,251,0,5,1
2020/02/01 06:43,鄂州,227,0,9,0
2020/02/01 06:43,黄石,209,0,2,0
2020/02/01 06:43,咸宁,206,0,0,1
2020/02/01 06:43,十堰,177,0,0,0
2020/02/01 06:43,仙桃,97,0,1,0
2020/02/01 06:43,恩施州,87,0,0,0
2020/02/01 06:43,天门,82,0,7,0
2020/02/01 06:43,潜江,27,0,1,0
2020/02/01 06:43,神农架林区,7,0,0,2
2020/02/01 06:40,武汉,3215,0,192,106
2020/02/01 06:40,黄冈,726,0,14,17
2020/02/01 06:40,孝感,628,0,12,2
2020/02/01 06:40,襄阳,347,0,0,0
2020/02/01 06:40,随州,304,0,1,0
2020/02/01 06:40,荆州,287,0,4,2
2020/02/01 06:40,宜昌,276,0,1,0
2020/02/01 06:40,荆门,251,0,5,1
2020/02/01 06:40,鄂州,227,0,9,0
2020/02/01 06:40,黄石,209,0,2,0
2020/02/01 06:40,咸宁,206,0,0,1
2020/02/01 06:40,十堰,177,0,0,0
2020/02/01 06:40,仙桃,97,0,1,0
2020/02/01 06:40,恩施,87,0,0,0
2020/02/01 06:40,天门,82,0,7,0
2020/02/01 06:40,潜江,27,0,1,0
2020/02/01 06:40,神农架林区,7,0,0,2
2020/02/01 05:29,武汉,3215,0,192,106
2020/02/01 05:29,黄冈,726,0,14,17
2020/02/01 05:29,孝感,628,0,12,2
2020/02/01 05:29,襄阳,347,0,0,0
2020/02/01 05:29,随州,304,0,1,0
2020/02/01 05:29,荆州,287,0,4,1
2020/02/01 05:29,宜昌,276,0,1,0
2020/02/01 05:29,荆门,251,0,5,1
2020/02/01 05:29,鄂州,227,0,9,0
2020/02/01 05:29,黄石,209,0,2,0
2020/02/01 05:29,咸宁,206,0,0,1
2020/02/01 05:29,十堰,177,0,0,0
2020/02/01 05:29,仙桃,97,0,1,0
2020/02/01 05:29,恩施,87,0,0,0
2020/02/01 05:29,天门,82,0,7,0
2020/02/01 05:29,潜江,27,0,1,0
2020/02/01 05:29,神农架林区,7,0,0,2
2020/02/01 03:09,武汉,3215,0,192,106
2020/02/01 03:09,黄冈,726,0,14,17
2020/02/01 03:09,孝感,628,0,12,2
2020/02/01 03:09,襄阳,347,0,0,0
2020/02/01 03:09,随州,304,0,1,0
2020/02/01 03:09,荆州,287,0,4,1
2020/02/01 03:09,宜昌,276,0,1,0
2020/02/01 03:09,荆门,251,0,5,1
2020/02/01 03:09,鄂州,227,0,9,0
2020/02/01 03:09,黄石,209,0,2,0
2020/02/01 03:09,咸宁,206,0,0,1
2020/02/01 03:09,十堰,177,0,0,0
2020/02/01 03:09,仙桃,97,0,1,0
2020/02/01 03:09,恩施,87,0,0,0
2020/02/01 03:09,天门,82,0,7,0
2020/02/01 03:09,潜江,27,0,1,0
2020/02/01 03:09,神农架林区,7,0,0,2
2020/01/31 22:04,武汉,3215,0,192,106
2020/01/31 22:04,黄冈,726,0,14,17
2020/01/31 22:04,孝感,628,0,12,2
2020/01/31 22:04,襄阳,347,0,0,0
2020/01/31 22:04,随州,304,0,1,0
2020/01/31 22:04,荆州,287,0,4,1
2020/01/31 22:04,宜昌,276,0,1,0
2020/01/31 22:04,荆门,251,0,5,1
2020/01/31 22:04,鄂州,227,0,9,0
2020/01/31 22:04,黄石,209,0,2,0
2020/01/31 22:04,咸宁,206,0,0,1
2020/01/31 22:04,十堰,177,0,0,0
2020/01/31 22:04,仙桃,97,0,1,0
2020/01/31 22:04,恩施,87,0,0,0
2020/01/31 22:04,天门,82,0,7,0
2020/01/31 22:04,潜江,27,0,1,0
2020/01/31 22:04,神农架林区,7,0,0,2
2020/01/31 21:58,武汉,3215,0,192,106
2020/01/31 21:58,黄冈,726,0,14,17
2020/01/31 21:58,孝感,628,0,12,2
2020/01/31 21:58,襄阳,347,0,0,0
2020/01/31 21:58,随州,304,0,1,0
2020/01/31 21:58,荆州,287,0,4,0
2020/01/31 21:58,宜昌,276,0,1,0
2020/01/31 21:58,荆门,251,0,5,1
2020/01/31 21:58,鄂州,227,0,9,0
2020/01/31 21:58,黄石,209,0,2,0
2020/01/31 21:58,咸宁,206,0,0,1
2020/01/31 21:58,十堰,177,0,0,0
2020/01/31 21:58,仙桃,97,0,1,0
2020/01/31 21:58,恩施,87,0,0,0
2020/01/31 21:58,天门,82,0,7,0
2020/01/31 21:58,潜江,27,0,1,0
2020/01/31 21:58,神农架林区,7,0,0,2
2020/01/31 21:36,武汉,3215,0,192,106
2020/01/31 21:36,黄冈,726,0,14,17
2020/01/31 21:36,孝感,628,0,12,2
2020/01/31 21:36,襄阳,347,0,0,0
2020/01/31 21:36,随州,304,0,1,0
2020/01/31 21:36,荆州,287,0,4,0
2020/01/31 21:36,宜昌,276,0,1,0
2020/01/31 21:36,荆门,251,0,5,1
2020/01/31 21:36,鄂州,227,0,9,0
2020/01/31 21:36,黄石,209,0,2,0
2020/01/31 21:36,咸宁,206,0,0,1
2020/01/31 21:36,十堰,177,0,0,0
2020/01/31 21:36,仙桃,97,0,1,0
2020/01/31 21:36,恩施,87,0,0,0
2020/01/31 21:36,天门,82,0,7,0
2020/01/31 21:36,潜江,27,0,1,0
2020/01/31 21:36,神农架林区,7,0,0,2
2020/01/31 21:34,武汉,3215,0,192,106
2020/01/31 21:34,黄冈,726,0,14,6
2020/01/31 21:34,孝感,628,0,12,2
2020/01/31 21:34,襄阳,347,0,0,0
2020/01/31 21:34,随州,304,0,1,0
2020/01/31 21:34,荆州,287,0,4,0
2020/01/31 21:34,宜昌,276,0,1,0
2020/01/31 21:34,荆门,251,0,5,6
2020/01/31 21:34,鄂州,227,0,9,0
2020/01/31 21:34,黄石,209,0,2,0
2020/01/31 21:34,咸宁,206,0,0,0
2020/01/31 21:34,十堰,177,0,0,0
2020/01/31 21:34,仙桃,97,0,1,0
2020/01/31 21:34,恩施,87,0,0,0
2020/01/31 21:34,天门,82,0,7,0
2020/01/31 21:34,潜江,27,0,1,0
2020/01/31 21:34,神农架林区,7,0,0,2
2020/01/31 20:34,武汉,3215,0,192,103
2020/01/31 20:34,黄冈,726,0,14,6
2020/01/31 20:34,孝感,628,0,12,2
2020/01/31 20:34,襄阳,347,0,0,0
2020/01/31 20:34,随州,304,0,1,0
2020/01/31 20:34,荆州,287,0,4,0
2020/01/31 20:34,宜昌,276,0,1,0
2020/01/31 20:34,荆门,251,0,5,6
2020/01/31 20:34,鄂州,227,0,9,0
2020/01/31 20:34,黄石,209,0,2,0
2020/01/31 20:34,咸宁,206,0,0,0
2020/01/31 20:34,十堰,177,0,0,0
2020/01/31 20:34,仙桃,97,0,1,0
2020/01/31 20:34,恩施,87,0,0,0
2020/01/31 20:34,天门,82,0,7,0
2020/01/31 20:34,潜江,27,0,1,0
2020/01/31 20:34,神农架林区,7,0,0,2
2020/01/31 19:23,武汉,3215,0,192,103
2020/01/31 19:23,黄冈,726,0,14,6
2020/01/31 19:23,孝感,628,0,12,2
2020/01/31 19:23,襄阳,347,0,0,0
2020/01/31 19:23,随州,304,0,1,0
2020/01/31 19:23,荆州,287,0,4,0
2020/01/31 19:23,宜昌,276,0,1,0
2020/01/31 19:23,荆门,251,0,5,6
2020/01/31 19:23,鄂州,227,0,9,0
2020/01/31 19:23,黄石,209,0,2,0
2020/01/31 19:23,咸宁,206,0,0,0
2020/01/31 19:23,十堰,177,0,0,0
2020/01/31 19:23,仙桃,97,0,1,0
2020/01/31 19:23,恩施,87,0,0,0
2020/01/31 19:23,天门,82,0,7,0
2020/01/31 19:23,潜江,27,0,1,0
2020/01/31 19:23,神农架林区,7,0,0,2
2020/01/31 19:19,武汉,3215,0,192,103
2020/01/31 19:19,黄冈,726,0,14,6
2020/01/31 19:19,孝感,628,0,12,2
2020/01/31 19:19,襄阳,347,0,0,0
2020/01/31 19:19,随州,304,0,1,0
2020/01/31 19:19,荆州,287,0,4,0
2020/01/31 19:19,宜昌,276,0,1,0
2020/01/31 19:19,荆门,251,0,5,6
2020/01/31 19:19,鄂州,227,0,9,0
2020/01/31 19:19,黄石,209,0,2,0
2020/01/31 19:19,咸宁,206,0,0,0
2020/01/31 19:19,十堰,177,0,0,0
2020/01/31 19:19,仙桃,97,0,1,0
2020/01/31 19:19,恩施,87,0,0,0
2020/01/31 19:19,天门,82,0,7,0
2020/01/31 19:19,潜江,27,0,1,0
2020/01/31 19:19,神农架林区,7,0,0,2
2020/01/31 09:06,武汉,2639,0,159,103
2020/01/31 09:06,黄冈,573,0,12,6
2020/01/31 09:06,孝感,541,0,9,2
2020/01/31 09:06,襄阳,286,0,0,0
2020/01/31 09:06,随州,228,0,0,0
2020/01/31 09:06,荆门,227,0,5,0
2020/01/31 09:06,荆州,221,0,3,6
2020/01/31 09:06,鄂州,189,0,6,0
2020/01/31 09:06,黄石,168,0,1,0
2020/01/31 09:06,宜昌,167,0,1,0
2020/01/31 09:06,咸宁,166,0,0,0
2020/01/31 09:06,十堰,150,0,0,0
2020/01/31 09:06,仙桃,90,0,1,0
2020/01/31 09:06,恩施州,75,0,0,0
2020/01/31 09:06,天门,67,0,6,0
2020/01/31 09:06,潜江,12,0,1,0
2020/01/31 09:06,神农架林区,7,0,0,2
2020/01/31 08:16,武汉,2639,0,159,95
2020/01/31 08:16,黄冈,573,0,12,6
2020/01/31 08:16,孝感,541,0,9,2
2020/01/31 08:16,襄阳,286,0,0,0
2020/01/31 08:16,随州,228,0,0,0
2020/01/31 08:16,荆门,227,0,5,0
2020/01/31 08:16,荆州,221,0,3,6
2020/01/31 08:16,鄂州,189,0,6,0
2020/01/31 08:16,黄石,168,0,1,0
2020/01/31 08:16,宜昌,167,0,1,0
2020/01/31 08:16,咸宁,166,0,0,0
2020/01/31 08:16,十堰,150,0,0,0
2020/01/31 08:16,仙桃,90,0,1,0
2020/01/31 08:16,恩施州,75,0,0,0
2020/01/31 08:16,天门,67,0,6,0
2020/01/31 08:16,潜江,12,0,1,0
2020/01/31 08:16,神农架林区,7,0,0,2
2020/01/31 08:15,武汉,2639,0,159,95
2020/01/31 08:15,黄冈,573,0,12,6
2020/01/31 08:15,孝感,541,0,9,2
2020/01/31 08:15,襄阳,286,0,0,0
2020/01/31 08:15,随州,228,0,0,0
2020/01/31 08:15,荆门,227,0,5,0
2020/01/31 08:15,荆州,221,0,3,6
2020/01/31 08:15,鄂州,189,0,6,0
2020/01/31 08:15,黄石,168,0,1,0
2020/01/31 08:15,宜昌,167,0,1,0
2020/01/31 08:15,咸宁,166,0,0,0
2020/01/31 08:15,十堰,150,0,0,0
2020/01/31 08:15,仙桃,90,0,1,0
2020/01/31 08:15,恩施州,75,0,0,0
2020/01/31 08:15,天门,67,0,6,0
2020/01/31 08:15,潜江,12,0,1,0
2020/01/31 08:15,神农架林区,7,0,0,2
2020/01/31 08:03,武汉,2639,0,159,95
2020/01/31 08:03,黄冈,573,0,12,6
2020/01/31 08:03,孝感,541,0,9,2
2020/01/31 08:03,襄阳,286,0,0,0
2020/01/31 08:03,随州,228,0,0,0
2020/01/31 08:03,荆门,227,0,5,0
2020/01/31 08:03,荆州,221,0,3,1
2020/01/31 08:03,鄂州,189,0,6,0
2020/01/31 08:03,黄石,168,0,1,0
2020/01/31 08:03,宜昌,167,0,1,0
2020/01/31 08:03,咸宁,166,0,0,0
2020/01/31 08:03,十堰,150,0,0,0
